2026-01-18 14:05:52,968 | INFO | bot | 🛑 Bot stopped
2026-01-18 14:05:52,968 | INFO | aiogram.dispatcher.dispatcher | Stop polling...
2026-01-18 14:05:52,968 | WARNING | aiogram | Goodbye!
2026-01-18 16:59:28,049 | INFO | backend.database | ✅ All database tables initialized successfully
2026-01-18 16:59:28,049 | INFO | backend.database | ✅ Database initialized: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 16:59:28,049 | INFO | bot | ✅ База даних: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 16:59:28,049 | INFO | bot | ✅ Тексти завантажено
2026-01-18 16:59:28,049 | INFO | bot | ✅ docs_new завантажено
2026-01-18 16:59:28,647 | INFO | bot | ✅ БД прикріплено до bot['db']
2026-01-18 16:59:28,883 | INFO | aiogram | Bot: Deutschland PDF Assistant [@DE_PDF_Assistant_bot]
2026-01-18 16:59:28,984 | WARNING | aiogram | Updates were skipped successfully.
2026-01-18 16:59:28,984 | INFO | bot | ================================================================================
2026-01-18 16:59:28,984 | INFO | bot | 🚀 ЗАПУСК БОТА
2026-01-18 16:59:28,984 | INFO | bot | ================================================================================
2026-01-18 16:59:28,984 | INFO | menu_handler_dynamic | ✅ Тексти завантажено з backend.texts
2026-01-18 16:59:28,984 | INFO | bot | ✅ menu_handler завантажено
2026-01-18 16:59:28,984 | INFO | bot | 📋 MenuHandler параметри: ['bot']
2026-01-18 16:59:28,984 | INFO | menu_handler_dynamic | ✅ MenuHandler ініціалізовано (тільки з bot)
2026-01-18 16:59:28,984 | INFO | bot | ✅ MenuHandler ініціалізовано
2026-01-18 16:59:28,984 | WARNING | bot | ⚠️ docs_new.register_handlers не знайдено
2026-01-18 16:59:28,984 | INFO | bot | 📊 СТАТУС:
2026-01-18 16:59:28,984 | INFO | bot |    🤖 Бот: @DE_PDF_Assistant_bot
2026-01-18 16:59:28,984 | INFO | bot |    💾 БД: ✅
2026-01-18 16:59:28,984 | INFO | bot |    📋 Меню: ✅
2026-01-18 16:59:28,984 | INFO | bot |    📄 Документи: ✅
2026-01-18 16:59:28,984 | INFO | bot | ================================================================================
2026-01-18 16:59:28,984 | INFO | bot | ✅ БОТ ГОТОВИЙ
2026-01-18 16:59:28,984 | INFO | bot | ================================================================================
2026-01-18 16:59:28,984 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2026-01-18 17:00:12,490 | INFO | bot | 👤 /start від 402229082
2026-01-18 17:00:12,572 | INFO | menu_handler_dynamic | ✅ Вибір мови показано користувачу 402229082
2026-01-18 17:00:14,053 | INFO | bot | 👤 402229082 вибрав мову: uk
2026-01-18 17:00:14,059 | INFO | bot | ✅ Мова uk збережена для 402229082
2026-01-18 17:00:14,344 | INFO | menu_handler_dynamic | ✅ GDPR показано користувачу 8591838355 (uk)
2026-01-18 17:00:15,495 | INFO | bot | ✅ 402229082 підтвердив GDPR
2026-01-18 17:00:15,732 | INFO | menu_handler_dynamic | ✅ Головне меню показано користувачу 8591838355
2026-01-18 17:00:20,746 | INFO | bot | 📋 402229082 вибрав розділ: documents (uk)
2026-01-18 17:00:21,013 | INFO | menu_handler_dynamic | ✅ Меню документів показано користувачу 8591838355
2026-01-18 17:00:22,588 | INFO | bot | 📄 402229082 вибрав документ: anmeldung (uk)
2026-01-18 17:00:22,590 | ERROR | bot | ❌ handle_doc: name 'logger' is not defined
2026-01-18 17:00:22,594 | ERROR | bot | Traceback (most recent call last):
  File "C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot.py", line 365, in handle_doc
    await docs_new.process_doc_choice(callback, state)
  File "C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\handlers\docs_new.py", line 39, in process_doc_choice
    logger.info(f"📄 Користувач {user_id} вибрав документ: {doc_type}, мова: {lang}")
    ^^^^^^
NameError: name 'logger' is not defined

2026-01-18 17:00:45,657 | INFO | bot | 👤 /start від 402229082
2026-01-18 17:00:45,738 | INFO | menu_handler_dynamic | ✅ Вибір мови показано користувачу 402229082
2026-01-18 17:00:47,293 | INFO | bot | 👤 402229082 вибрав мову: uk
2026-01-18 17:00:47,302 | INFO | bot | ✅ Мова uk збережена для 402229082
2026-01-18 17:00:47,547 | INFO | menu_handler_dynamic | ✅ GDPR показано користувачу 8591838355 (uk)
2026-01-18 17:01:01,646 | INFO | bot | ✅ 402229082 підтвердив GDPR
2026-01-18 17:01:01,929 | INFO | menu_handler_dynamic | ✅ Головне меню показано користувачу 8591838355
2026-01-18 17:01:19,535 | INFO | bot | 📋 402229082 вибрав розділ: documents (uk)
2026-01-18 17:01:19,784 | INFO | menu_handler_dynamic | ✅ Меню документів показано користувачу 8591838355
2026-01-18 17:01:31,008 | INFO | bot | 📄 402229082 вибрав документ: anmeldung (uk)
2026-01-18 17:01:31,010 | ERROR | bot | ❌ handle_doc: name 'logger' is not defined
2026-01-18 17:01:31,011 | ERROR | bot | Traceback (most recent call last):
  File "C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot.py", line 365, in handle_doc
    await docs_new.process_doc_choice(callback, state)
  File "C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\handlers\docs_new.py", line 39, in process_doc_choice
    logger.info(f"📄 Користувач {user_id} вибрав документ: {doc_type}, мова: {lang}")
    ^^^^^^
NameError: name 'logger' is not defined

2026-01-18 18:10:01,787 | INFO | backend.database | ✅ Підключення до БД встановлено
2026-01-18 18:10:01,810 | INFO | backend.database | ✅ Таблиці створено/перевірено
2026-01-18 18:10:01,810 | INFO | backend.database | ✅ Database ініціалізовано: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 18:10:01,810 | INFO | bot | ✅ База даних: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 18:10:01,816 | INFO | bot | ✅ Тексти завантажено
2026-01-18 18:10:02,101 | ERROR | backend.pdf_generator | ❌ geo_intelligence не знайдено
2026-01-18 18:10:02,101 | INFO | backend.pdf_generator | ✅ DejaVu: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\fonts\DejaVuSans.ttf
2026-01-18 18:10:02,101 | INFO | bot | ✅ PDF Generator ініціалізовано
2026-01-18 18:10:02,101 | ERROR | bot | ❌ geo_intelligence: No module named 'backend.geo_intelligence'
2026-01-18 18:10:02,122 | ERROR | handlers.docs_new | ❌ geo_intelligence не знайдено
2026-01-18 18:10:02,123 | INFO | bot | ✅ docs_new завантажено
2026-01-18 18:10:02,692 | INFO | bot | ✅ БД прикріплено до bot['db']
2026-01-18 18:10:02,903 | INFO | aiogram | Bot: Deutschland PDF Assistant [@DE_PDF_Assistant_bot]
2026-01-18 18:10:03,022 | WARNING | aiogram | Updates were skipped successfully.
2026-01-18 18:10:03,022 | INFO | bot | ================================================================================
2026-01-18 18:10:03,022 | INFO | bot | 🚀 ЗАПУСК БОТА
2026-01-18 18:10:03,022 | INFO | bot | ================================================================================
2026-01-18 18:10:03,022 | CRITICAL | bot | ❌ menu_handler.py не знайдено: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\backend\menu_handler.py
2026-01-18 18:10:03,025 | INFO | handlers.docs_new | ✅ Handlers документів зареєстровано
2026-01-18 18:10:03,025 | INFO | bot | ✅ Handlers документів зареєстровано
2026-01-18 18:10:03,025 | INFO | bot | 📊 СТАТУС:
2026-01-18 18:10:03,025 | INFO | bot |    🤖 Бот: @DE_PDF_Assistant_bot
2026-01-18 18:10:03,025 | INFO | bot |    💾 БД: ✅
2026-01-18 18:10:03,025 | INFO | bot |    📋 Меню: ❌
2026-01-18 18:10:03,025 | INFO | bot |    📄 Документи: ✅
2026-01-18 18:10:03,028 | INFO | bot |    📝 PDF Generator: ✅
2026-01-18 18:10:03,028 | INFO | bot |    🌍 Geo Intelligence: ✅
2026-01-18 18:10:03,028 | INFO | bot | ================================================================================
2026-01-18 18:10:03,028 | INFO | bot | ✅ БОТ ГОТОВИЙ
2026-01-18 18:10:03,028 | INFO | bot | ================================================================================
2026-01-18 18:10:03,028 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2026-01-18 18:10:03,153 | ERROR | aiogram.dispatcher.dispatcher | Cause exception while getting updates.
Traceback (most recent call last):
  File "C:\Users\Vitalii\AppData\Local\Programs\Python\Python311\Lib\site-packages\aiogram\dispatcher\dispatcher.py", line 381, in start_polling
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Vitalii\AppData\Local\Programs\Python\Python311\Lib\site-packages\aiogram\bot\bot.py", line 110, in get_updates
    result = await self.request(api.Methods.GET_UPDATES, payload)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
